Gene_Name,Post_1,Post_10,Post_11,Post_12,Post_13,Post_14,Post_15,Post_16,Post_17,Post_18,Post_19,Post_2,Post_20,Post_21,Post_22,Post_23,Post_24,Post_25,Post_26,Post_28,Post_29,Post_3,Post_30,Post_5,Post_6,Post_7,Post_8,Pre_1,Pre_10,Pre_11,Pre_12,Pre_13,Pre_14,Pre_15,Pre_16,Pre_17,Pre_18,Pre_19,Pre_2,Pre_20,Pre_21,Pre_22,Pre_23,Pre_24,Pre_25,Pre_26,Pre_28,Pre_29,Pre_3,Pre_30,Pre_5,Pre_6,Pre_7,Pre_8
RAB8B,3893.222539,4049.276414,1187.116112,1832.244963,2442.507217,2724.10631,3411.929199,3364.491333,4860.36311,26796.6269,4200.885041,852.3766878,1933.682217,3717.613131,1790.123844,2122.893787,2460.620795,2420.122744,2576.547232,5099.243351,2600.078947,5950.450554,2140.352764,5732.893419,4930.412795,3321.079207,7886.513754,4751.249212,4815.275352,1275.691035,1514.546698,3160.833928,5038.233151,3307.701829,5000.034776,5817.714149,2430.395105,2225.375521,2615.665923,4273.453161,4203.172798,6250.142526,6619.343539,1489.513787,4087.291772,4716.300961,2480.259102,10835.97041,5225.862686,3476.604535,9378.66884,6882.895742,2122.909304,1710.774186
RAC1,102341.7738,119244.3766,67474.04576,74113.20305,134220.5229,102715.9364,140252.2691,110876.2535,166660.2158,146690.9401,145852.995,27154.56358,88392.60243,122145.3018,60514.97621,97739.12795,72539.69852,75433.35526,74779.55676,129237.2244,113242.6364,128759.778,145125.8018,107702.3823,154176.4837,56253.07097,124935.7754,103611.391,140105.632,86720.35985,67768.79319,69623.75248,130554.698,162729.5333,130004.3781,157846.8789,107846.9436,74951.49083,109519.3562,130785.9932,173545.937,168983.0727,183629.574,69546.6599,80842.31004,159756.4921,66892.99676,78593.19362,174309.4811,154487.156,166677.2372,195846.1699,39757.65607,90498.29842
RAC2,60190.15948,30542.16501,20334.55195,21720.65058,42487.42745,34006.20132,39164.43599,61738.6469,51966.92527,53310.61325,41743.89002,13136.7996,30947.76531,49673.05369,21116.42172,24105.27933,48982.57431,27825.48274,36485.1781,48008.24024,55598.66259,52858.16214,41660.29746,84770.87137,43648.20191,33620.11306,86923.80501,67383.70554,41746.36549,26572.92624,10596.17948,31562.0529,35080.90514,28267.10981,49763.49726,74056.86252,39230.65767,66744.90046,86354.48274,37156.14095,32498.37071,46425.44189,54816.60889,49432.2825,39576.39707,36316.76977,35174.69531,25395.30881,44847.56677,38483.5817,124258.527,61905.59146,24865.59,50196.06285
RACK1,41255.43091,35533.51373,12934.8107,6376.061903,33005.20885,45349.63345,35830.80325,8102.411201,30477.21061,56153.72326,27208.27179,13797.52985,19221.87762,32553.62013,20397.00874,33706.39694,51917.21381,28562.4334,19066.12805,86357.29685,27049.18774,16986.30446,31779.82463,13663.73066,32586.87445,4624.395299,52200.5197,15381.48939,37673.66506,24936.83325,12655.23338,29438.327,52088.67979,41625.29594,84620.05322,44083.89616,18743.53761,15242.28071,34547.83665,38945.53089,31501.41449,58545.18623,58345.22317,35799.50895,21804.17196,50921.90223,13418.16068,14589.96996,47180.18201,34070.20437,67232.30571,62639.68771,4247.746293,14814.74551
RAD23B,13064.87746,17907.16407,5420.056129,10575.31183,15798.67166,19867.94444,20958.9359,13957.69248,16839.37309,23482.52514,21067.86343,7251.210539,18351.57771,19579.81747,10413.73078,13816.24658,8503.485212,12745.80591,8062.910697,25132.07408,20296.04692,14616.9695,16064.86259,13844.94928,15889.485,6244.44131,20569.73445,13751.51178,22960.92861,12752.87828,12996.11291,21478.18027,25452.49484,26113.33052,47594.41295,19215.40051,18176.63224,14164.02314,12506.42377,27453.36985,17060.4108,30258.67654,29407.28398,15165.62229,12841.59596,24029.9691,11335.59492,8858.844422,31847.8292,20954.85827,29210.77198,25579.54006,5176.330783,10541.14116
RALA,11294.36437,13098.99415,5823.059072,6806.746394,15638.41043,12686.29863,10890.4796,5319.729506,15374.41399,5877.397478,11927.3242,3457.352208,6359.482388,7439.814334,5962.405545,7882.974618,9558.583831,8127.458069,8496.207616,21320.64766,9557.324648,10453.74694,13205.58143,4283.264165,11859.5767,4965.935435,6267.030727,9870.18127,9610.625266,6684.842693,6179.212154,8851.736054,13178.86697,14648.48089,13706.60724,11531.94085,8680.644243,6591.631012,7444.895734,9716.189424,16370.98854,12982.18731,12386.01662,9796.917573,6393.810425,17600.44341,5613.841827,5934.698763,9819.31522,14801.4418,13728.48232,11627.08611,4287.878662,4985.784272
RALB,22908.39688,38071.23421,12163.16835,13696.42074,27623.94677,21424.82191,26518.36141,14815.68709,27768.92035,39499.012,20568.26861,6300.623093,14705.52974,21572.91619,17736.7496,16884.95135,11992.14675,14581.74881,25797.57267,32028.93413,22496.11414,29735.34642,35499.13296,14608.51897,25848.33253,14592.84176,27209.03326,29872.21739,26138.817,14245.05133,14347.46039,15490.16229,30133.78073,31303.60266,26133.51928,28822.61458,23442.61136,13667.96687,22068.31596,21930.78365,42091.38453,27653.88689,40618.14304,14834.50127,18455.21853,39166.43951,13821.55038,28465.93175,24457.58563,32507.62599,25802.68778,31160.72731,15277.20046,12509.39425
RALY,2938.975704,978.911446,1384.076446,2397.554014,2269.547196,5388.750721,4121.437151,4520.025034,4969.898173,49450.86042,6133.19554,1111.700478,4505.347828,5384.127918,2151.938182,2549.664474,3409.20226,2777.935237,1000.723617,8327.014777,5946.562503,7786.146247,2877.034294,7389.756254,4517.188123,1275.189004,11316.95938,4453.834546,5196.696269,5284.439675,4228.096573,4383.635424,4148.63315,5600.544553,18709.69334,5844.825105,3265.833674,4909.755146,2697.074795,8937.870115,4142.949678,6606.662677,5921.095775,1765.239778,3653.350127,4697.452825,1796.891603,16666.69395,11285.24637,3985.618809,16842.7944,8745.529557,981.059499,400.2771586
RAN,43798.65727,46434.7967,22092.69866,19748.68963,47019.45551,57552.34887,47623.01263,25792.53767,57187.25186,155704.3343,46133.38477,13636.69345,27125.15613,66011.79235,29607.04998,37535.86176,42549.45369,37689.49392,30659.35451,72895.68011,42987.19587,35752.52553,44508.78019,48033.48415,50577.27596,36789.00215,77043.72079,35087.04703,68849.90481,27806.46522,14905.92769,39887.61626,59591.93651,66127.68302,85446.98729,65411.20951,42941.58003,39729.56182,41910.67907,57273.00293,38724.77997,78620.19128,69595.00891,48595.70436,34792.66755,60783.01453,36017.26485,77110.98848,67054.67714,45743.97383,80773.44917,78523.43275,19504.40795,31457.06793
RANBP1,6154.895897,6609.695405,3486.327122,4503.358022,9243.201201,7661.08986,12248.16261,9214.42226,9044.244547,12972.82328,7341.413324,965.6864453,7889.890902,9678.751157,5282.497393,5040.161234,2921.541784,5904.501959,6227.834839,7475.00302,7538.975079,9240.972592,6225.925338,5706.693333,8128.752944,6460.252301,13102.59614,6894.307858,8809.343258,7101.47275,5592.400077,6222.883072,10365.17088,10985.62784,11841.21549,10408.33548,7142.239499,6637.729856,7012.276584,11576.94562,9831.251487,10266.82563,11113.38211,3524.309391,7601.030909,11736.84814,4056.357089,8126.249111,10573.91642,7548.080301,10992.08341,13993.26312,3286.758544,3345.10931
RAP1A,6978.690011,5734.743814,2794.437939,4110.140424,7345.450356,4680.823558,5435.656742,1926.512447,7214.084566,4183.76438,4638.468997,765.4991935,2423.709722,4506.140844,3286.643826,3240.684297,1725.277487,3032.516443,3083.186374,4264.014626,4640.102849,5563.776151,6682.160467,3421.713567,6151.777806,1898.407356,5538.202601,5572.432496,7674.100746,3904.678932,3714.655638,3307.069991,6872.049629,9701.04178,5268.96727,6039.920782,4979.697221,3601.420065,1778.838815,4442.12645,9212.247176,9069.275583,8321.820164,1391.820788,3923.98645,10938.21751,841.0669049,2832.840134,6879.746669,8227.861801,5098.342342,7715.68946,1489.465946,1704.824557
RAP1B,78985.57453,125303.8905,72713.72624,73284.66486,148172.0461,115568.1651,131096.3692,68855.0029,134583.0244,171105.3499,121235.265,28412.1442,66911.24222,135003.6408,87188.13352,102016.9408,45431.69324,72393.85539,106082.8586,111487.8101,123862.6148,109477.954,156881,77173.1524,157368.093,109945.5914,120606.9293,114915.2746,144687.7885,82757.23958,75765.94013,80365.35441,152031.1449,182601.6159,140248.659,147425.8811,102662.7174,70953.66508,104181.9192,129984.3001,185354.3798,188428.9681,210383.4828,49151.08704,93896.51427,197410.9211,69947.56388,151047.6258,148979.581,171347.0247,123160.9309,192570.0806,93283.88209,77006.88321
RAP1GDS1,1313.084896,1098.473897,401.4961403,205.8497618,1768.598137,1480.229959,2388.114937,2332.313241,1359.76117,5463.415241,1156.176651,638.7444577,1196.472029,767.1886349,476.0696252,492.1084452,938.6386315,353.5052177,277.4603391,1511.470271,991.4784715,1329.2645,688.3076647,689.3553144,1746.367493,751.3047623,1760.661832,1219.152177,1627.55304,671.3117267,643.566126,751.4913266,1832.233336,3032.79736,2820.917485,2620.903828,842.6732563,869.9213255,1100.784367,4154.038464,1448.021351,4101.249696,3231.34959,504.1773572,618.3599876,951.2430981,197.156627,377.8830164,2201.501726,1663.125094,2336.115791,3885.666817,498.1995679,478.7174399
RAP2B,6049.868257,6022.19567,2105.024156,2388.603195,4714.39167,8698.071943,5541.263303,2724.198531,7835.600692,10691.14878,5890.662879,1570.106238,1546.639168,4584.327289,3419.393679,4273.038222,4197.755929,3754.314184,4766.389181,10766.48365,5817.428611,6835.918754,6317.242868,4640.586521,5928.985036,4359.032803,9453.749693,5911.137014,7615.996033,2771.653937,1723.552124,5444.382978,10358.2722,7169.121035,4666.071939,8558.697632,3688.147679,3912.752896,4662.455343,4393.652635,6480.171478,11567.76721,11416.66073,3482.732223,4369.416799,10395.99536,2162.273245,6607.319208,10985.43104,9176.805773,14773.07827,8912.53822,1774.890087,2252.582962
RARRES1,28034.42827,33421.73221,50492.26081,31181.63273,46553.52234,39416.94963,49244.28743,65133.84609,127607.7127,99490.30235,54949.60928,10133.84135,69706.37595,95566.00186,67044.55843,30929.53743,5509.226437,62380.68587,67556.8097,35039.68073,59786.31309,44272.16201,50482.06773,18066.01949,58522.35215,120386.1745,45920.71836,36074.53455,34390.64937,24538.24168,30104.45513,28609.7686,51453.11723,60154.04448,59775.19617,147523.939,54458.93527,32543.36547,43337.48012,49335.87009,47104.35506,64356.67078,30306.48778,6001.752782,84465.73146,108580.7384,25815.2102,117539.2581,32037.1958,56479.96349,9298.566086,43246.77998,90929.24453,22489.49365
RARS1,6912.50898,3558.159161,1174.154374,1424.986971,4481.028618,7408.703784,4709.245502,2064.136264,5558.260255,9537.080622,5902.402492,1268.202472,3814.453611,3206.66525,3016.519823,4473.240506,6909.111886,4659.93429,2613.668756,14578.06906,5258.369112,5549.114511,4187.028706,2919.314754,4787.747578,1431.701131,6971.407945,4628.311751,7241.115088,4725.45246,3667.239301,4287.002391,7237.942519,8873.377533,15330.96265,7862.746712,4045.939322,2104.067155,3364.858707,8477.804754,3870.919201,10127.29671,8831.133244,4207.890798,3944.566447,8296.569757,2332.140413,3533.054527,10264.02416,5939.446088,12896.26719,10286.17831,615.7660314,1787.525704
RBBP4,6122.782841,2532.404639,1318.545702,885.1340135,3487.344947,2483.867585,2820.037413,2335.26309,6325.803987,12971.94711,4630.150039,1046.679946,2476.457811,7975.618307,3472.282163,2054.411273,4644.087646,4476.010375,1818.373618,9533.272625,3365.447998,4033.276875,1549.927641,2522.916494,4753.162172,1100.154761,10242.47662,3996.732402,6003.597096,3751.378912,2113.352034,3828.852643,4456.886669,3735.184086,15567.46839,6292.770879,1835.582629,2203.459003,4667.367189,5303.724399,3226.128713,5736.765367,5600.367844,2909.089973,4863.777412,4056.628076,1276.242802,2023.118975,6506.43904,3592.447796,9130.734885,7583.11512,700.4624728,1327.488616
RBBP9,35171.5608,12879.89412,7341.19112,8571.281774,16940.64488,4201.137084,10125.2753,21274.58061,63527.8881,4877.144597,28779.0093,4710.890715,10455.46045,10846.49636,8377.569342,17870.62026,26144.9418,8868.187739,9766.382995,13280.37005,7940.23745,23789.30246,10829.65489,13398.98233,16551.75883,9981.15543,15383.76913,54193.88911,6785.720427,529.4346796,8428.052169,13180.75035,3796.866474,14474.82919,35853.05826,44697.23677,6176.432791,29238.04768,36643.09194,25319.04624,12640.74134,18343.13874,28474.04699,50611.42034,1920.43458,8904.311063,8128.589804,6401.597343,27714.68714,14221.82398,13598.58359,13948.97444,8109.025999,18094.56476
RBKS,3309.052639,6317.216698,1131.124799,2552.092811,4934.664762,1748.48496,5153.270813,2664.172724,5667.639413,7172.649982,6759.921729,975.4532252,4423.51859,7511.473782,2477.391754,6163.077441,1213.376924,3047.844215,2491.380332,2320.919423,3700.310841,4186.615059,4159.239185,2170.922078,4194.860264,1121.841702,3391.822745,3356.955135,7337.94317,1979.032084,6416.686347,2553.543676,3884.536749,11162.96976,16956.08502,10619.03073,6210.220412,2033.479649,2629.851466,8036.695138,7589.532802,6113.545744,6239.101758,1253.447171,3883.061655,6550.556102,1658.085902,2707.769313,7444.039005,5377.170384,2186.349897,5437.363022,1524.798516,1502.400667
RBM3,4568.938799,2109.097772,990.8998751,8404.306364,10612.59359,4869.194829,6091.257073,2634.935698,14016.11918,8633.464537,4400.29267,1011.797824,17489.46715,6925.469405,7116.260869,10691.29488,2914.002357,9514.959496,2129.005942,32855.1694,2587.505553,23264.8594,3659.738593,2186.815947,9776.9256,698.9321969,16885.01562,1807.117215,10378.15549,6719.720684,11055.26283,10676.54602,13890.16391,14231.81036,51565.47943,3882.266749,8656.860459,2728.516741,2735.814692,3961.858918,7638.068682,34664.21348,1879.428834,2092.952736,2979.168962,19413.71657,5923.78748,1551.93304,10690.03064,9342.406339,6069.005275,14782.59692,1109.345828,1418.087918
RBM8A,5889.917193,1955.060925,632.5156964,786.6847907,2161.783681,2301.248471,1987.992915,1194.330615,4195.857384,14235.69957,3898.021548,1152.000868,2857.55131,6431.40352,1656.109864,3905.034542,2298.618699,3630.442384,1447.806338,6235.221193,3446.386721,5526.058217,1768.864564,3280.279166,2819.692125,1138.141939,8206.126688,2125.59092,4719.880029,2407.28475,1451.466322,3709.3538,3401.806447,3110.073956,17510.28947,6224.349323,1808.230818,2945.681477,1519.396137,6529.523169,3095.237336,6651.716268,4335.379298,2821.576791,2472.363302,4402.315406,1983.708207,3141.296569,8729.471789,1752.41625,10872.16873,5775.573627,817.6923353,690.3641789
RBMX,13136.91769,6712.019206,2689.393152,2641.727445,9010.486035,10447.94669,8927.518378,10050.84354,9929.647313,34659.56507,16782.18891,2106.699,11063.44375,15590.95489,4624.972696,7884.430177,3070.684116,7485.478473,4826.758589,13802.14123,10093.12354,16144.62153,6292.298211,7075.68316,9115.698706,3718.250854,22849.85835,5145.270393,12924.42473,10545.67783,8292.9181,11621.5227,9837.387356,13893.85302,70560.12322,18637.52965,4728.596425,10312.78613,6704.540994,21853.85249,9053.421891,11266.83975,13922.27656,2342.66274,7012.650172,15553.9848,4893.668557,13745.88323,26570.61462,10144.79451,19236.7551,17333.37706,2978.780417,4133.919396
RBP4,29384.00036,37871.25534,15389.83757,24913.52962,18695.66389,7051.102618,33277.34571,74948.73169,23009.87609,132008.1955,18768.75462,3725.978032,45510.97512,36573.27058,13275.03277,26745.62416,5549.226539,45792.2086,13634.62052,17886.60308,42500.8937,23343.28964,35936.16368,165882.7495,49990.17015,8306.061171,80591.97972,22130.52426,42984.24444,30567.1751,65539.1143,58428.84459,14500.74651,55823.6681,99425.52132,27340.7652,27665.24576,26578.62694,27097.30341,57416.52515,18616.4097,30025.45718,31228.60868,8400.648483,108530.2927,15748.42612,37641.49203,22164.65196,35349.67024,38803.29931,66179.471,39936.80326,11006.47924,60866.731
RCC1,4032.629986,1894.076485,769.7079537,944.5701401,2060.848848,924.8909637,2665.598709,1458.528321,2816.999695,7116.484067,3587.541141,459.1042341,2071.347222,4207.290483,1482.146223,2661.250368,805.1160878,1687.466772,525.663388,4324.332364,2568.642519,2654.061884,914.0224537,1393.044746,3465.431897,705.8301974,4511.530707,1285.106993,3989.946144,3169.302758,1967.948909,1564.363987,2292.366476,5606.382871,14857.24281,4196.256005,859.7754545,730.5426295,1109.313952,6141.775188,1514.728263,3319.249398,6948.679762,709.4882985,1999.694372,2642.555832,1021.598387,3785.381325,5978.187371,1546.599732,3713.974234,5824.972732,515.2621697,378.2261856
RCC2,4409.975756,2991.884277,1772.189983,1121.403254,2777.27144,2493.584247,2701.766947,1310.098633,3326.257971,23969.14772,2812.987757,1034.450868,2045.382486,6835.205821,2309.711246,2694.260219,4358.20198,4403.640063,1483.673682,8867.458144,3228.691932,3266.038908,2685.900527,6015.85956,3205.22887,2128.546965,12446.38897,3378.489749,4882.154664,3573.230658,917.9211669,3343.277869,5025.062003,3405.200536,8517.685935,3705.219378,1561.800513,880.9599958,2077.651491,4500.861279,1725.341444,5726.78743,5422.48687,2594.030811,3554.44746,1600.595006,1244.047546,8000.309123,5671.153307,2756.224546,11031.59259,6794.497605,843.717125,999.5908525
RCN1,1497.819592,2567.847683,1617.027839,5086.35019,4464.49679,4763.553013,3751.154381,4007.257389,4636.681155,5950.070998,6915.963071,3649.19996,4401.152922,5197.136452,2686.947533,2536.419589,1095.342644,2145.915575,825.2133873,1620.977213,3961.981681,4220.70142,2260.92258,1770.966065,3889.731367,1988.559878,3372.394556,1662.440351,4951.378611,2474.080128,4101.121299,6824.357156,5056.561711,4409.420165,8278.791952,5144.98897,5299.065841,4191.062084,3704.627882,3981.108613,4627.768878,5076.428037,3404.789701,1767.088702,1576.757057,4364.715574,4193.994066,2691.75431,6025.161457,2323.644011,2298.391117,3732.476814,2025.557054,4274.688467
RCSD1,2390.720587,1507.178524,796.9262897,1418.111346,1828.164875,1715.521157,2634.706603,3115.064843,3377.827966,26663.39129,1943.274598,301.7192098,2274.995097,7505.115237,1715.810215,799.3543218,2792.75442,2114.619926,1406.246895,4650.239024,1943.247471,3187.703663,1544.443026,6409.980232,709.9942062,3992.878737,9124.232816,5621.256686,2567.477666,357.622628,1625.248144,2520.344742,2431.743954,615.9002193,1818.065177,2408.49287,1886.055826,1891.738622,2401.949881,1403.645952,673.9306043,1823.543696,1561.888197,3312.670358,4386.201477,1617.24726,2546.538637,28232.52344,1227.741828,856.8288993,4516.409893,1852.396551,3643.444062,3047.771591
RDX,638717.3134,1316024.873,559883.255,666100.8657,1175794.556,776395.9948,1009773.004,596624.4581,1046813.251,670741.3103,957172.7679,179754.2862,620594.2725,1147759.449,747528.2733,694147.1151,171288.7472,629283.7104,767892.2836,818225.3689,831125.1119,810569.0351,1366270.81,305084.3038,1094650.646,636833.4858,609029.6069,828175.949,1196445.317,622459.667,570435.9932,573529.5241,1257118.485,1367537.409,934815.0951,983128.0308,860437.5443,342325.3179,493996.7475,924464.1993,1726308.439,1225255.887,1280532.286,215754.6574,673146.3422,1531889.913,455103.0745,871363.6411,883213.2096,1597080.219,475896.7522,1175236.792,482513.2346,543515.2483
REEP5,2868.375952,3078.946337,800.3780288,739.5795919,2299.293757,12786.74036,3664.99245,790.6558322,3487.513661,9231.4156,3941.114945,643.3317738,1767.303596,2911.542154,2061.620026,2201.171949,1683.571699,1441.851141,2385.996903,12330.45982,2359.322764,3477.409987,3210.706049,2703.382767,2895.51836,672.4604492,7152.146737,1378.27575,7552.094015,3502.035774,1195.418149,2857.494713,5733.222715,6987.915484,6095.981908,6008.608847,1737.560865,2426.567621,2037.296841,5642.913761,5445.122279,11430.56219,9117.943014,1796.160465,1892.971461,7078.261361,1660.560598,2361.088984,7546.095874,4374.192536,14553.58332,8137.841647,571.8594705,941.2693253
